drug,Blood and lymphatic system disorders,Cardiac disorders,"Congenital, familial and genetic disorders",Ear and labyrinth disorders,Endocrine disorders,Eye disorders,Gastrointestinal disorders,General disorders and administration site conditions,Hepatobiliary disorders,Immune system disorders,Infections and infestations,"Injury, poisoning and procedural complications",Investigations,Metabolism and nutrition disorders,Musculoskeletal and connective tissue disorders,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",Nervous system disorders,"Pregnancy, puerperium and perinatal conditions",Product issues,Psychiatric disorders,Renal and urinary disorders,Reproductive system and breast disorders,"Respiratory, thoracic and mediastinal disorders",Skin and subcutaneous tissue disorders,Social circumstances,Surgical and medical procedures,Vascular disorders,DILIConcern,vDILIConcern,SMILES
nilotinib,0.05118154328592228,0.0553253443834696,0.004451786314256916,0.0059357150856758885,0.004815768843095532,0.017275170791802,0.08769179079404188,0.15264867286370254,0.01965505655728525,0.006075708365998432,0.040542053981408886,0.036622242132377636,0.11000671967745547,0.030098555269347068,0.05258147608914772,0.0421379773770859,0.07240452458282003,0.002519879045805801,0.0013999328032254454,0.018759099563220964,0.014419307873222088,0.005459737932579236,0.04398588867734349,0.08284802329488185,0.000867958337999776,0.004955762123418076,0.03533430395341024,Most-DILI-Concern,Ambiguous DILI-concern,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5
nilutamide,0.043593130779392336,0.02509907529722589,0.005284015852047556,0.006605019815059446,0.0,0.043593130779392336,0.05151915455746367,0.13606340819022458,0.05284015852047557,0.001321003963011889,0.034346103038309116,0.005284015852047556,0.07661822985468958,0.02509907529722589,0.02509907529722589,0.010568031704095112,0.058124174372523124,0.0,0.0,0.03038309114927345,0.015852047556142668,0.007926023778071334,0.3011889035667107,0.02774108322324967,0.0,0.0,0.015852047556142668,Most-DILI-Concern,vMost-DILI-Concern,CC1(C(=O)N(C(=O)N1)C2=CC(=C(C=C2)[N+](=O)[O-])C(F)(F)F)C
nimesulide,0.020746887966804982,0.014568925772245275,0.0020285846011987084,0.006546795758414016,0.0,0.02388197325956662,0.2324573536191793,0.10852927616413094,0.05846011987090825,0.019640387275242047,0.007468879668049794,0.009036422314430614,0.03439372982941448,0.0070078377132319035,0.00875979714153988,0.00036883356385431073,0.05191332411249424,0.0008298755186721991,0.00027662517289073305,0.016228676809589674,0.03107422775472568,0.004149377593360996,0.036606731212540336,0.2852927616413093,9.220839096357768e-05,0.00119870908252651,0.018441678192715538,Most-DILI-Concern,vMost-DILI-Concern,CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=CC=C2
nimodipine,0.017825311942959002,0.0677361853832442,0.0007130124777183599,0.009625668449197863,0.0010695187165775401,0.011764705882352941,0.1215686274509804,0.14367201426024956,0.023529411764705882,0.009982174688057042,0.0035650623885918,0.027807486631016044,0.048484848484848485,0.01033868092691622,0.0106951871657754,0.0014260249554367199,0.1568627450980392,0.0017825311942959,0.006060606060606061,0.030659536541889482,0.0106951871657754,0.0032085561497326204,0.03101604278074866,0.14224598930481286,0.0,0.0017825311942959,0.10588235294117647,Less-DILI-Concern,Ambiguous DILI-concern,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC
niperotidine,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.14545454545454545,0.01818181818181818,0.6181818181818182,0.0,0.0,0.0,0.09090909090909093,0.01818181818181818,0.01818181818181818,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.01818181818181818,Most-DILI-Concern,vMost-DILI-Concern,CN(C)CC1=CC=C(O1)CSCCN/C(=C\[N+](=O)[O-])/NCC2=CC3=C(C=C2)OCO3
nisoldipine,0.008215085884988798,0.11949215832710977,0.0007468259895444362,0.006721433905899925,0.0007468259895444362,0.014936519790888725,0.10231516056758776,0.16654219566840925,0.006721433905899925,0.01717699775952203,0.012696041822255416,0.02613890963405526,0.05451829723674384,0.011202389843166542,0.024645257654966397,0.0014936519790888724,0.14712471994025392,0.0,0.006721433905899925,0.037341299477221805,0.01194921583271098,0.006721433905899925,0.05227781926811053,0.06646751306945482,0.0014936519790888724,0.003734129947722181,0.09185959671396564,Less-DILI-Concern,Ambiguous DILI-concern,CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC
nitazoxanide,0.017241379310344827,0.025078369905956112,0.006269592476489028,0.004702194357366771,0.001567398119122257,0.0329153605015674,0.22100313479623826,0.11442006269592475,0.025078369905956112,0.017241379310344827,0.014106583072100312,0.012539184952978056,0.03605015673981191,0.025078369905956112,0.02664576802507837,0.001567398119122257,0.10031347962382443,0.001567398119122257,0.001567398119122257,0.014106583072100312,0.10344827586206896,0.014106583072100312,0.03761755485893417,0.12852664576802508,0.003134796238244514,0.0,0.014106583072100312,No-DILI-Concern,vNo-DILI-Concern,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-]
nitisinone,0.016791044776119403,0.005597014925373134,0.013059701492537313,0.0,0.001865671641791045,0.05223880597014925,0.0914179104477612,0.09328358208955224,0.059701492537313425,0.005597014925373134,0.054104477611940295,0.03171641791044776,0.16791044776119404,0.027985074626865676,0.013059701492537313,0.059701492537313425,0.08208955223880597,0.013059701492537313,0.0,0.04291044776119403,0.02052238805970149,0.0,0.026119402985074626,0.027985074626865676,0.005597014925373134,0.0708955223880597,0.016791044776119403,Less-DILI-Concern,Ambiguous DILI-concern,C1CC(=O)C(C(=O)C1)C(=O)C2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-]
nitrefazole,0.07894736842105263,0.0,0.0,0.0,0.0,0.013157894736842105,0.05263157894736842,0.09210526315789473,0.5263157894736842,0.0,0.0,0.0,0.013157894736842105,0.02631578947368421,0.0,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.06578947368421052,0.0,0.0,0.05263157894736842,Most-DILI-Concern,vMost-DILI-Concern,CC1=NC(=CN1C2=CC=C(C=C2)[N+](=O)[O-])[N+](=O)[O-]
nitrofurantoin,0.02293338892942771,0.014124882726988431,0.002840612946940477,0.0059157719170228286,0.0005733347232356928,0.011831543834045659,0.1164130094860836,0.1542791618888773,0.044772229750859996,0.03426978004795163,0.033253413947670174,0.014098822057750444,0.03718857500260607,0.01477639945793808,0.039299489210882936,0.0013290941311372875,0.10273115813614092,0.003075158970082352,0.0013290941311372875,0.02043156468258105,0.014385489419368291,0.003387887000938184,0.13517669133743354,0.15456582925049514,0.001667882831231106,0.0021109142082768686,0.013238819972896904,Most-DILI-Concern,vMost-DILI-Concern,C1C(=O)NC(=O)N1/N=C\C2=CC=C(O2)[N+](=O)[O-]
nitroglycerin,0.010163834951456313,0.05995904126213592,0.0006447208737864077,0.006105885922330097,0.001327366504854369,0.011908373786407769,0.05719053398058253,0.214502427184466,0.004285497572815535,0.024044296116504854,0.0072815533980582535,0.03610436893203883,0.023323725728155338,0.010125910194174758,0.011870449029126214,0.0020858616504854373,0.19315078883495146,0.0012135922330097086,0.02802639563106796,0.018696905339805826,0.007964199029126214,0.002920206310679612,0.02776092233009709,0.16167324029126215,0.0012515169902912622,0.002389259708737864,0.07402912621359223,No-DILI-Concern,vNo-DILI-Concern,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-]
nitroprusside,0.018145161290322585,0.06754032258064516,0.0020161290322580645,0.005040322580645161,0.0010080645161290322,0.011088709677419355,0.07056451612903226,0.18346774193548387,0.004032258064516129,0.03629032258064517,0.0070564516129032265,0.04233870967741935,0.0715725806451613,0.024193548387096774,0.006048387096774193,0.0,0.13407258064516128,0.0010080645161290322,0.0010080645161290322,0.05241935483870968,0.020161290322580645,0.0,0.058467741935483875,0.06653225806451613,0.0010080645161290322,0.0030241935483870967,0.11189516129032258,No-DILI-Concern,vNo-DILI-Concern,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[N-]=O.[Fe+4]
nizatidine,0.022773211157525942,0.01994340385392804,0.00026950545748551406,0.00498585096348201,0.0014822800161703275,0.013340520145532948,0.200781565826708,0.10874545209540493,0.03112788033957688,0.028028567578493462,0.012801509230561921,0.004312087319768225,0.021695189327583884,0.009702196469478506,0.021695189327583884,0.0010780218299420562,0.1467457216008624,0.0014822800161703275,0.002964560032340655,0.06993666621749091,0.01226249831559089,0.020751920226384585,0.038539280420428514,0.18555450747877644,0.00013475272874275703,0.0,0.018865382023985987,Less-DILI-Concern,vLess-DILI-Concern,CN/C(=C\[N+](=O)[O-])/NCCSCC1=CSC(=N1)CN(C)C
nomifensine,0.08347886831994411,0.025847013622074748,0.001047851903597625,0.002444987775061125,0.001047851903597625,0.010827803003842123,0.07684247293049247,0.2661543835137967,0.09535452322738386,0.004889975550122249,0.011875654907439748,0.0,0.026894865525672367,0.013971358714634998,0.04994760740482012,0.001047851903597625,0.12294795668878797,0.0,0.0,0.06217254628012575,0.026545581557806498,0.006985679357317499,0.023402025847013626,0.06461753405518687,0.0,0.0,0.021655606007684246,Most-DILI-Concern,vMost-DILI-Concern,CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3
norepinephrine,0.02186740715029504,0.14786532454009024,0.005206525511975008,0.0010413051023950015,0.0024297119055883376,0.0055536272127733426,0.039569593891010064,0.15098923984727525,0.011454356126345018,0.011454356126345018,0.05449496702533842,0.08746962860118014,0.05866018743491842,0.021520305449496704,0.011454356126345018,0.0020826102047900035,0.04963554321416175,0.0055536272127733426,0.015619576535925024,0.009024644220756682,0.02950364456785838,0.0003471017007983339,0.03713988198542173,0.07289135716765012,0.0006942034015966678,0.007983339118361679,0.13849357861853526,No-DILI-Concern,vNo-DILI-Concern,C1=CC(=C(C=C1[C@H](CN)O)O)O
norethindrone,0.005659448818897638,0.015625,0.0075049212598425185,0.00578248031496063,0.0020915354330708663,0.01943897637795276,0.07849409448818898,0.10334645669291337,0.01636318897637795,0.005413385826771654,0.014763779527559057,0.051304133858267716,0.04355314960629921,0.013164370078740157,0.040231299212598416,0.047121062992125984,0.0999015748031496,0.048474409448818895,0.006151574803149607,0.06299212598425198,0.008366141732283465,0.11528051181102365,0.029035433070866142,0.0922736220472441,0.003198818897637795,0.006028543307086614,0.05843996062992126,Less-DILI-Concern,Ambiguous DILI-concern,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34
norfloxacin,0.024769680586969715,0.018094555083576984,0.0025376510178187236,0.010591934683069454,0.0004964969382688807,0.02934848568433828,0.13118552435593314,0.07954984277596955,0.017708390798256743,0.019308214266012026,0.02129420201908755,0.011584928559607216,0.02217686324267667,0.009047277541788492,0.0560489876979092,0.0005516632647432008,0.09273459480333204,0.0028686489766646442,0.00033099795884592044,0.03403762343465549,0.01472940916864346,0.004137474485574006,0.0285761571136978,0.3517956639267391,0.00044133061179456063,0.0009929938765377614,0.015060407127489382,Less-DILI-Concern,vLess-DILI-Concern,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O
nortriptyline,0.009858338165852042,0.058487283572197825,0.0029823544031149034,0.012012260790323916,0.003562256648165024,0.018059812774418028,0.1067020130892221,0.12318780548421834,0.012177947146052522,0.01640294921713197,0.011100985833816586,0.07240493745340071,0.05020296578576754,0.017728440062960815,0.02269903073481899,0.0024024521580647837,0.15698782205285394,0.0017397067351503604,0.006875983762737139,0.1328804572943418,0.019799519509568386,0.013089222102559854,0.03032060309833485,0.06196669704249855,0.0043906884268080535,0.002071079446607572,0.029906387209013337,Most-DILI-Concern,vMost-DILI-Concern,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31
nystatin,0.017704778156996587,0.01386518771331058,0.001279863481228669,0.003839590443686007,0.0014931740614334472,0.012372013651877132,0.16936860068259385,0.14099829351535836,0.00917235494880546,0.03647610921501706,0.04991467576791809,0.04223549488054607,0.03135665529010239,0.01749146757679181,0.021757679180887373,0.00234641638225256,0.06868600682593856,0.0031996587030716727,0.012158703071672355,0.0234641638225256,0.014718430034129691,0.01642491467576792,0.041808873720136516,0.2297354948805461,0.001279863481228669,0.0010665529010238908,0.015784982935153586,No-DILI-Concern,vNo-DILI-Concern,C[C@@H]1[C@H]([C@@H]([C@@H](C(O1)OC\2CC(C(C(CC(=O)CC(C(CCC(CC(CC(CC(=O)OC(C(C(C(/C=C/C=C/CC/C=C/C=C/C=C/C=C2)C)O)C)C)O)O)O)O)O)O)C(=O)O)O)O)N)O
octreotide,0.01017037902283804,0.025335320417287633,0.001591009787731099,0.0044709388971684045,0.005800136947677931,0.009606476819591573,0.1190437829782092,0.1684657832198816,0.02461030329882789,0.0045917750835783614,0.041889877955451724,0.08005397349659645,0.08627703709670922,0.03947315422725259,0.041285697023401936,0.05409433278285737,0.06386192451766222,0.001329198050509526,0.04984492689410722,0.02801385588270834,0.01752124702944375,0.005135537922423168,0.03606960164337213,0.036613364482216935,0.0007854352116647197,0.007612679743827284,0.03645224956700367,Less-DILI-Concern,vLess-DILI-Concern,CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)NC(=O)C(CC5=CC=CC=C5)N)C(=O)NC(CO)C(C)O)O
ofatumumab,0.10039020929407592,0.031216743526073083,0.0007094714437743879,0.0028378857750975517,0.0014189428875487759,0.007449450159631075,0.059240865555161414,0.13302589570769774,0.009932600212841432,0.021284143313231644,0.13515431003902093,0.06385242993969492,0.0659808442710181,0.03795672224192976,0.01738205037247251,0.05001773678609436,0.045406172401560835,0.0,0.00177367860943597,0.012770485987938986,0.015253636041149344,0.00035473572188719397,0.08407236608726497,0.06704505143667967,0.001064207165661582,0.0060305072720822995,0.02837885775097552,No-DILI-Concern,vNo-DILI-Concern,
ofloxacin,0.0379378010346673,0.021644764226675387,0.002021763691502646,0.015014568591306416,0.0005054409228756615,0.032853659986918,0.11833263959089015,0.08277338407563775,0.01858238687042873,0.026907296188380805,0.019206755069275137,0.0182256050425165,0.023696259737170718,0.01100077302729381,0.06413153356722365,0.0006838318368317774,0.11289171671522864,0.002913718261283225,0.00023785455194148776,0.10287209371469347,0.017541773205684726,0.0035083546411369447,0.03142653267526907,0.21374204673841946,0.0007135636558244634,0.0008027591128025213,0.019831123268121545,Less-DILI-Concern,vLess-DILI-Concern,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O
olanzapine,0.019078331938358523,0.03466922685572678,0.002314017035104131,0.003159207654308831,0.005694779511922932,0.01769976859829649,0.05755501944758998,0.11401867625096418,0.01649352567574221,0.002962270034299969,0.01719101307994026,0.07472962105919617,0.11437972855431375,0.08469138233797778,0.02591370849949945,0.003717197577667274,0.1604385144338864,0.003438202615988052,0.0041521014885201775,0.1095957855349318,0.019784025076723614,0.015073933664844994,0.02743997505456813,0.025560861930316904,0.003996192539346495,0.007171811661989398,0.02908112188797532,Less-DILI-Concern,vLess-DILI-Concern,CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C
olmesartan,0.012666713711100131,0.01848846235269212,0.0017641662550278738,0.0047632488885752606,0.0010937830781172818,0.009420647801848848,0.2303295462564392,0.08069296450497494,0.03080234281278668,0.007197798320513725,0.05468915390586409,0.035565591701361934,0.09611177757391856,0.04293980664737845,0.02967327640956884,0.009561781102251076,0.08415073036482958,0.0016935996048267588,0.004551548937971914,0.02543927739750194,0.08722037964857808,0.004057582386564109,0.026391927175216996,0.037788441182697065,0.0020464328558323338,0.016583162797262015,0.04431585632630019,Less-DILI-Concern,Ambiguous DILI-concern,CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)OCC5=C(OC(=O)O5)C)C(C)(C)O
olsalazine,0.06830601092896177,0.034153005464480884,0.006830601092896175,0.01092896174863388,0.00273224043715847,0.01366120218579235,0.18169398907103826,0.10382513661202186,0.032786885245901634,0.004098360655737704,0.020491803278688527,0.01092896174863388,0.05601092896174864,0.02185792349726776,0.04508196721311476,0.006830601092896175,0.07923497267759562,0.006830601092896175,0.00273224043715847,0.04098360655737705,0.035519125683060114,0.020491803278688527,0.030054644808743168,0.1448087431693989,0.0,0.001366120218579235,0.017759562841530054,Less-DILI-Concern,vLess-DILI-Concern,C1=CC(=C(C=C1N/N=C\2/C=CC(=O)C(=C2)C(=O)O)C(=O)O)O
omalizumab,0.007447798909429445,0.018737716303882015,0.0018176175909917095,0.007684236970046253,0.0020097235152428663,0.016255116667405537,0.04910522971435327,0.17466861728066674,0.0024382675001108304,0.05133661391142439,0.06964578623043845,0.05445464083580855,0.06872958874554831,0.010432829424716643,0.057927324851117915,0.017437306970489574,0.07715269465502209,0.01032938777319679,0.0020392782728199674,0.03129848827414993,0.005497184909340781,0.005201637333569771,0.12526783999054247,0.10471250609566876,0.0011969676818725894,0.003916005378965879,0.023259594213178462,No-DILI-Concern,vNo-DILI-Concern,
omeprazole,0.021782368792506092,0.022096753496727836,0.0014756833055306045,0.00658283074554087,0.0035416399332734508,0.01627101244706788,0.14763249069677914,0.1492621583472347,0.01293468497369434,0.016328756576414732,0.017778775824457846,0.05610804568202233,0.03859874246118311,0.02725522905171308,0.03933016809957654,0.013788014885153342,0.07699858847683819,0.0009752341845245732,0.012235339407160272,0.03762992429103041,0.11252406005389452,0.00889259591941486,0.040363146413447966,0.09680482484280764,0.002040292570255357,0.003163095085332991,0.017605543436417296,Less-DILI-Concern,vLess-DILI-Concern,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC
ondansetron,0.017874927923677727,0.04515909210043508,0.025161188866173925,0.008649158672747287,0.001991927451905436,0.0242962729988992,0.1138805891911726,0.12944907480211773,0.011453582848456257,0.026524086596425016,0.02720553546155056,0.07883839178067831,0.041751847774807366,0.02282853698170572,0.025030141007495937,0.0066572312208418504,0.11340881689993185,0.01881847250615925,0.005530219636211144,0.04958850972375111,0.014258007024165225,0.006001991927451904,0.05134455103003617,0.09506211668501337,0.0012056402998375008,0.003040310321329349,0.03498977826702312,Less-DILI-Concern,vLess-DILI-Concern,CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C
oprelvekin,0.041343669250646004,0.1421188630490956,0.0008613264427217916,0.0008613264427217916,0.002583979328165375,0.030146425495262707,0.05770887166236004,0.22566752799310935,0.012919896640826873,0.008613264427217916,0.01981050818260121,0.018949181739879414,0.07751937984496124,0.03186907838070629,0.029285099052540918,0.009474590869939709,0.05684754521963824,0.0,0.002583979328165375,0.02325581395348837,0.020671834625323002,0.00516795865633075,0.09388458225667527,0.044788975021533166,0.0,0.0008613264427217916,0.04220499569336779,No-DILI-Concern,vNo-DILI-Concern,
orciprenaline,0.003472222222222222,0.1765873015873016,0.001488095238095238,0.001488095238095238,0.0,0.010416666666666666,0.10267857142857142,0.1314484126984127,0.000992063492063492,0.014384920634920634,0.038690476190476185,0.00496031746031746,0.007936507936507936,0.005456349206349206,0.007936507936507936,0.001488095238095238,0.1597222222222222,0.001488095238095238,0.001984126984126984,0.057043650793650785,0.00496031746031746,0.001488095238095238,0.16567460317460314,0.06101190476190476,0.000496031746031746,0.001984126984126984,0.034722222222222224,No-DILI-Concern,vNo-DILI-Concern,CC(C)NCC(C1=CC(=CC(=C1)O)O)O
orlistat,0.004029335266277236,0.011853494222487528,0.0005116616211145697,0.0027075427450645967,0.001897411844966529,0.0066089626060631896,0.3584402848249691,0.17733339018462455,0.01511533705709291,0.005351127787489874,0.020466464844582786,0.020828891826205603,0.0799684475333646,0.0295697778535795,0.027651046774399862,0.0034750351767364514,0.062060290794354676,0.0025156696371466327,0.02709674668485908,0.027885558350744043,0.020530422547222104,0.017140664307338082,0.015754914083486126,0.04494094572122969,0.0008314501343111755,0.00413593143734277,0.011299194132946744,Most-DILI-Concern,vMost-DILI-Concern,CCCCCCCCCCC[C@@H](C[C@H]1[C@@H](C(=O)O1)CCCCCC)OC(=O)[C@H](CC(C)C)NC=O
